NIT                                             ,TERCERO          ,NOMBRE TERCERO                ,DIRECCION TERCERO                                           ,CUENTA                                   ,CTA       ,DESCRIPCION                   ,COMPROBANTE          ,FECHA     ,DETALLE                                 ,DOCUMENTO CRUCE  ,DEBITOS           ,CREDITOS          ,SALDO             ,SALDO TOTAL       
,,,,Total 23641000   RTE. FTE. CREE 0.60%          ,,,,,,,0.00 ,0.00 ,,(31.00)
    900538999     NEXT SUAMOX  S.A.S.           ,"900,538,999 ",NEXT SUAMOX  S.A.S.           ,CL 11 25 06                                                 ,23640500   RTE. FTE. CREE 0.30%          ,23640500  ,                              ,                     ,          ,                                        ,                 ,                  ,                  ,"(1,189.00)","(1,189.00)"
,,,,Total 23640500   RTE. FTE. CREE 0.30%          ,,,,,,,0.00 ,0.00 ,,"(1,189.00)"
    900543165     CENTRO DE DESARROLLO TECNOLOGI,"900,543,165 ",CENTRO DE DESARROLLO TECNOLOGI,CR 23 10 37                                                 ,23352501   H0NORARIOS                    ,23352501  ,                              ,                     ,          ,                                        ,                 ,                  ,                  ,0.00 ,0.00 
    900543165     CENTRO DE DESARROLLO TECNOLOGI,"900,543,165 ",CENTRO DE DESARROLLO TECNOLOGI,CR 23 10 37                                                 ,23352501   H0NORARIOS                    ,23352501  ,H0NORARIOS                    ,N-015-00020150037-004,2015/01/27,H0NORARIOS                              ,N-015-00000000687,                  ,"633,150.00 ","(633,150.00)","(633,150.00)"
    900543165     CENTRO DE DESARROLLO TECNOLOGI,"900,543,165 ",CENTRO DE DESARROLLO TECNOLOGI,CR 23 10 37                                                 ,23352501   H0NORARIOS                    ,23352501  ,H0NORARIOS                    ,N-015-00020150036-004,2015/01/31,H0NORARIOS                              ,N-015-00000000680,                  ,"255,150.00 ","(888,300.00)","(255,150.00)"
    900543165     CENTRO DE DESARROLLO TECNOLOGI,"900,543,165 ",CENTRO DE DESARROLLO TECNOLOGI,CR 23 10 37                                                 ,23352501   H0NORARIOS                    ,23352501  ,H0NORARIOS                    ,N-015-00020150086-004,2015/01/31,H0NORARIOS                              ,N-015-00000000701,                  ,"80,850.00 ","(969,150.00)","(80,850.00)"
    900543165     CENTRO DE DESARROLLO TECNOLOGI,"900,543,165 ",CENTRO DE DESARROLLO TECNOLOGI,CR 23 10 37                                                 ,23352501   H0NORARIOS                    ,23352501  ,H0NORARIOS                    ,N-015-00020150144-004,2015/02/20,H0NORARIOS                              ,N-015-00000000714,                  ,"276,120.00 ","(1,245,270.00)","(276,120.00)"
    900543165     CENTRO DE DESARROLLO TECNOLOGI,"900,543,165 ",CENTRO DE DESARROLLO TECNOLOGI,CR 23 10 37                                                 ,23352501   H0NORARIOS                    ,23352501  ,H0NORARIOS                    ,N-015-00020150309-004,2015/03/04,H0NORARIOS                              ,N-015-00000000755,                  ,"248,325.00 ","(1,493,595.00)","(248,325.00)"
    900543165     CENTRO DE DESARROLLO TECNOLOGI,"900,543,165 ",CENTRO DE DESARROLLO TECNOLOGI,CR 23 10 37                                                 ,23352501   H0NORARIOS                    ,23352501  ,H0NORARIOS                    ,G-001-00000082451-001,2015/07/17,CANCELA FACTURA                         ,N-015-00000000687,"633,150.00 ",                  ,"(860,445.00)","633,150.00 "
    900543165     CENTRO DE DESARROLLO TECNOLOGI,"900,543,165 ",CENTRO DE DESARROLLO TECNOLOGI,CR 23 10 37                                                 ,23352501   H0NORARIOS                    ,23352501  ,H0NORARIOS                    ,G-001-00000082451-002,2015/07/17,CANCELA FACTURA                         ,N-015-00000000680,"255,150.00 ",                  ,"(605,295.00)","255,150.00 "
    900543165     CENTRO DE DESARROLLO TECNOLOGI,"900,543,165 ",CENTRO DE DESARROLLO TECNOLOGI,CR 23 10 37                                                 ,23352501   H0NORARIOS                    ,23352501  ,H0NORARIOS                    ,G-001-00000082451-003,2015/07/17,CANCELA FACTURA                         ,N-015-00000000701,"80,850.00 ",                  ,"(524,445.00)","80,850.00 "
    900543165     CENTRO DE DESARROLLO TECNOLOGI,"900,543,165 ",CENTRO DE DESARROLLO TECNOLOGI,CR 23 10 37                                                 ,23352501   H0NORARIOS                    ,23352501  ,H0NORARIOS                    ,G-001-00000082451-004,2015/07/17,CANCELA FACTURA                         ,N-015-00000000714,"276,120.00 ",                  ,"(248,325.00)","276,120.00 "
    900543165     CENTRO DE DESARROLLO TECNOLOGI,"900,543,165 ",CENTRO DE DESARROLLO TECNOLOGI,CR 23 10 37                                                 ,23352501   H0NORARIOS                    ,23352501  ,H0NORARIOS                    ,G-001-00000082451-005,2015/07/17,CANCELA FACTURA                         ,N-015-00000000755,"248,325.00 ",                  ,0.00 ,"248,325.00 "
    900543165     CENTRO DE DESARROLLO TECNOLOGI,"900,543,165 ",CENTRO DE DESARROLLO TECNOLOGI,CR 23 10 37                                                 ,23352501   H0NORARIOS                    ,23352501  ,H0NORARIOS                    ,N-015-00020150928-004,2015/07/22,H0NORARIOS                              ,N-015-00000000969,                  ,"143,850.00 ","(143,850.00)","(143,850.00)"
    900543165     CENTRO DE DESARROLLO TECNOLOGI,"900,543,165 ",CENTRO DE DESARROLLO TECNOLOGI,CR 23 10 37                                                 ,23352501   H0NORARIOS                    ,23352501  ,H0NORARIOS                    ,N-015-00020150929-004,2015/07/22,H0NORARIOS                              ,N-015-00000000970,                  ,"1,167,600.00 ","(1,311,450.00)","(1,167,600.00)"
    900543165     CENTRO DE DESARROLLO TECNOLOGI,"900,543,165 ",CENTRO DE DESARROLLO TECNOLOGI,CR 23 10 37                                                 ,23352501   H0NORARIOS                    ,23352501  ,H0NORARIOS                    ,N-015-00020150930-004,2015/07/22,H0NORARIOS                              ,N-015-00000000971,                  ,"143,850.00 ","(1,455,300.00)","(143,850.00)"
    900543165     CENTRO DE DESARROLLO TECNOLOGI,"900,543,165 ",CENTRO DE DESARROLLO TECNOLOGI,CR 23 10 37                                                 ,23352501   H0NORARIOS                    ,23352501  ,H0NORARIOS                    ,N-015-00020151099-004,2015/08/04,H0NORARIOS                              ,N-015-00000000983,                  ,"248,325.00 ","(1,703,625.00)","(248,325.00)"
    900543165     CENTRO DE DESARROLLO TECNOLOGI,"900,543,165 ",CENTRO DE DESARROLLO TECNOLOGI,CR 23 10 37                                                 ,23352501   H0NORARIOS                    ,23352501  ,H0NORARIOS                    ,N-015-00020151252-004,2015/09/02,H0NORARIOS                              ,N-015-00000001010,                  ,"207,900.00 ","(1,911,525.00)","(207,900.00)"
    900543165     CENTRO DE DESARROLLO TECNOLOGI,"900,543,165 ",CENTRO DE DESARROLLO TECNOLOGI,CR 23 10 37                                                 ,23352501   H0NORARIOS                    ,23352501  ,H0NORARIOS                    ,N-015-00020151253-004,2015/09/02,H0NORARIOS                              ,N-015-00000001011,                  ,"147,000.00 ","(2,058,525.00)","(147,000.00)"
    900543165     CENTRO DE DESARROLLO TECNOLOGI,"900,543,165 ",CENTRO DE DESARROLLO TECNOLOGI,CR 23 10 37                                                 ,23352501   H0NORARIOS                    ,23352501  ,H0NORARIOS                    ,N-015-00020151254-004,2015/09/02,H0NORARIOS                              ,N-015-00000001012,                  ,"744,975.00 ","(2,803,500.00)","(744,975.00)"
    900543165     CENTRO DE DESARROLLO TECNOLOGI,"900,543,165 ",CENTRO DE DESARROLLO TECNOLOGI,CR 23 10 37                                                 ,23352501   H0NORARIOS                    ,23352501  ,H0NORARIOS                    ,N-015-00020151248-004,2015/09/16,H0NORARIOS                              ,N-015-00000001035,                  ,"143,850.00 ","(2,947,350.00)","(143,850.00)"
    900543165     CENTRO DE DESARROLLO TECNOLOGI,"900,543,165 ",CENTRO DE DESARROLLO TECNOLOGI,CR 23 10 37                                                 ,23352501   H0NORARIOS                    ,23352501  ,H0NORARIOS                    ,N-015-00020151386-003,2015/10/08,H0NORARIOS                              ,N-015-00000001066,                  ,"64,960.00 ","(3,012,310.00)","(64,960.00)"
    900543165     CENTRO DE DESARROLLO TECNOLOGI,"900,543,165 ",CENTRO DE DESARROLLO TECNOLOGI,CR 23 10 37                                                 ,23352501   H0NORARIOS                    ,23352501  ,H0NORARIOS                    ,N-015-00020151387-004,2015/10/08,H0NORARIOS                              ,N-015-00000001067,                  ,"248,325.00 ","(3,260,635.00)","(248,325.00)"
    900543165     CENTRO DE DESARROLLO TECNOLOGI,"900,543,165 ",CENTRO DE DESARROLLO TECNOLOGI,CR 23 10 37                                                 ,23352501   H0NORARIOS                    ,23352501  ,H0NORARIOS                    ,N-015-00020151506-004,2015/11/30,H0NORARIOS                              ,N-015-00000001103,                  ,"509,775.00 ","(3,770,410.00)","(509,775.00)"
,,,,Total 23352501   H0NORARIOS                    ,,,,,,,"1,493,595.00 ","5,264,005.00 ",,"(3,770,410.00)"
    900543165     CENTRO DE DESARROLLO TECNOLOGI,"900,543,165 ",CENTRO DE DESARROLLO TECNOLOGI,CR 23 10 37                                                 ,23651501   HONORARIOS PERSONAS JURIDICAS ,23651501  ,                              ,                     ,          ,                                        ,                 ,                  ,                  ,"(612,205.00)","(612,205.00)"
    900543165     CENTRO DE DESARROLLO TECNOLOGI,"900,543,165 ",CENTRO DE DESARROLLO TECNOLOGI,CR 23 10 37                                                 ,23651501   HONORARIOS PERSONAS JURIDICAS ,23651501  ,HONORARIOS PERSONAS JURIDICAS ,N-015-00020150037-003,2015/01/27,HONORARIOS PERSONAS J                   ,                 ,                  ,"66,330.00 ","(678,535.00)","(66,330.00)"
    900543165     CENTRO DE DESARROLLO TECNOLOGI,"900,543,165 ",CENTRO DE DESARROLLO TECNOLOGI,CR 23 10 37                                                 ,23651501   HONORARIOS PERSONAS JURIDICAS ,23651501  ,HONORARIOS PERSONAS JURIDICAS ,N-015-00020150036-003,2015/01/31,HONORARIOS PERSONAS J                   ,                 ,                  ,"26,730.00 ","(705,265.00)","(26,730.00)"
    900543165     CENTRO DE DESARROLLO TECNOLOGI,"900,543,165 ",CENTRO DE DESARROLLO TECNOLOGI,CR 23 10 37                                                 ,23651501   HONORARIOS PERSONAS JURIDICAS ,23651501  ,HONORARIOS PERSONAS JURIDICAS ,N-015-00020150086-003,2015/01/31,HONORARIOS PERSONAS J                   ,                 ,                  ,"8,470.00 ","(713,735.00)","(8,470.00)"
    900543165     CENTRO DE DESARROLLO TECNOLOGI,"900,543,165 ",CENTRO DE DESARROLLO TECNOLOGI,CR 23 10 37                                                 ,23651501   HONORARIOS PERSONAS JURIDICAS ,23651501  ,HONORARIOS PERSONAS JURIDICAS ,N-015-00020150144-003,2015/02/20,HONORARIOS PERSONAS J                   ,                 ,                  ,"28,930.00 ","(742,665.00)","(28,930.00)"
    900543165     CENTRO DE DESARROLLO TECNOLOGI,"900,543,165 ",CENTRO DE DESARROLLO TECNOLOGI,CR 23 10 37                                                 ,23651501   HONORARIOS PERSONAS JURIDICAS ,23651501  ,HONORARIOS PERSONAS JURIDICAS ,N-015-00020150309-003,2015/03/04,HONORARIOS PERSONAS J                   ,                 ,                  ,"26,015.00 ","(768,680.00)","(26,015.00)"
    900543165     CENTRO DE DESARROLLO TECNOLOGI,"900,543,165 ",CENTRO DE DESARROLLO TECNOLOGI,CR 23 10 37                                                 ,23651501   HONORARIOS PERSONAS JURIDICAS ,23651501  ,HONORARIOS PERSONAS JURIDICAS ,N-015-00020150928-003,2015/07/22,HONORARIOS PERSONAS J                   ,                 ,                  ,"15,070.00 ","(783,750.00)","(15,070.00)"
    900543165     CENTRO DE DESARROLLO TECNOLOGI,"900,543,165 ",CENTRO DE DESARROLLO TECNOLOGI,CR 23 10 37                                                 ,23651501   HONORARIOS PERSONAS JURIDICAS ,23651501  ,HONORARIOS PERSONAS JURIDICAS ,N-015-00020150929-003,2015/07/22,HONORARIOS PERSONAS J                   ,                 ,                  ,"122,320.00 ","(906,070.00)","(122,320.00)"
    900543165     CENTRO DE DESARROLLO TECNOLOGI,"900,543,165 ",CENTRO DE DESARROLLO TECNOLOGI,CR 23 10 37                                                 ,23651501   HONORARIOS PERSONAS JURIDICAS ,23651501  ,HONORARIOS PERSONAS JURIDICAS ,N-015-00020150930-003,2015/07/22,HONORARIOS PERSONAS J                   ,                 ,                  ,"15,070.00 ","(921,140.00)","(15,070.00)"
    900543165     CENTRO DE DESARROLLO TECNOLOGI,"900,543,165 ",CENTRO DE DESARROLLO TECNOLOGI,CR 23 10 37                                                 ,23651501   HONORARIOS PERSONAS JURIDICAS ,23651501  ,HONORARIOS PERSONAS JURIDICAS ,N-015-00020151099-003,2015/08/04,HONORARIOS PERSONAS J                   ,                 ,                  ,"26,015.00 ","(947,155.00)","(26,015.00)"
    900543165     CENTRO DE DESARROLLO TECNOLOGI,"900,543,165 ",CENTRO DE DESARROLLO TECNOLOGI,CR 23 10 37                                                 ,23651501   HONORARIOS PERSONAS JURIDICAS ,23651501  ,HONORARIOS PERSONAS JURIDICAS ,N-015-00020151252-003,2015/09/02,HONORARIOS PERSONAS J                   ,                 ,                  ,"21,780.00 ","(968,935.00)","(21,780.00)"
    900543165     CENTRO DE DESARROLLO TECNOLOGI,"900,543,165 ",CENTRO DE DESARROLLO TECNOLOGI,CR 23 10 37                                                 ,23651501   HONORARIOS PERSONAS JURIDICAS ,23651501  ,HONORARIOS PERSONAS JURIDICAS ,N-015-00020151253-003,2015/09/02,HONORARIOS PERSONAS J                   ,                 ,                  ,"15,400.00 ","(984,335.00)","(15,400.00)"
    900543165     CENTRO DE DESARROLLO TECNOLOGI,"900,543,165 ",CENTRO DE DESARROLLO TECNOLOGI,CR 23 10 37                                                 ,23651501   HONORARIOS PERSONAS JURIDICAS ,23651501  ,HONORARIOS PERSONAS JURIDICAS ,N-015-00020151254-003,2015/09/02,HONORARIOS PERSONAS J                   ,                 ,                  ,"78,045.00 ","(1,062,380.00)","(78,045.00)"
    900543165     CENTRO DE DESARROLLO TECNOLOGI,"900,543,165 ",CENTRO DE DESARROLLO TECNOLOGI,CR 23 10 37                                                 ,23651501   HONORARIOS PERSONAS JURIDICAS ,23651501  ,HONORARIOS PERSONAS JURIDICAS ,N-015-00020151248-003,2015/09/16,HONORARIOS PERSONAS J                   ,                 ,                  ,"15,070.00 ","(1,077,450.00)","(15,070.00)"
    900543165     CENTRO DE DESARROLLO TECNOLOGI,"900,543,165 ",CENTRO DE DESARROLLO TECNOLOGI,CR 23 10 37                                                 ,23651501   HONORARIOS PERSONAS JURIDICAS ,23651501  ,HONORARIOS PERSONAS JURIDICAS ,N-015-00020151387-003,2015/10/08,HONORARIOS PERSONAS J                   ,                 ,                  ,"26,015.00 ","(1,103,465.00)","(26,015.00)"
    900543165     CENTRO DE DESARROLLO TECNOLOGI,"900,543,165 ",CENTRO DE DESARROLLO TECNOLOGI,CR 23 10 37                                                 ,23651501   HONORARIOS PERSONAS JURIDICAS ,23651501  ,HONORARIOS PERSONAS JURIDICAS ,N-015-00020151506-003,2015/11/30,HONORARIOS PERSONAS J                   ,                 ,                  ,"53,405.00 ","(1,156,870.00)","(53,405.00)"
,,,,Total 23651501   HONORARIOS PERSONAS JURIDICAS ,,,,,,,0.00 ,"544,665.00 ",,"(1,156,870.00)"
    900545320     CHANINC INVERSIONES S.A.S.    ,"900,545,320 ",CHANINC INVERSIONES S.A.S.    ,CL 15 19 53                                                 ,22050501   PROVEEDORES NACIONALES        ,22050501  ,                              ,                     ,          ,                                        ,                 ,                  ,                  ,"(170,000.00)","(170,000.00)"
    900545320     CHANINC INVERSIONES S.A.S.    ,"900,545,320 ",CHANINC INVERSIONES S.A.S.    ,CL 15 19 53                                                 ,22050501   PROVEEDORES NACIONALES        ,22050501  ,PROVEEDORES NACIONALES        ,N-015-00020150132-003,2015/02/16,PROVEEDORES NACIONALE                   ,N-015-00000088862,                  ,"184,500.00 ","(354,500.00)","(184,500.00)"
    900545320     CHANINC INVERSIONES S.A.S.    ,"900,545,320 ",CHANINC INVERSIONES S.A.S.    ,CL 15 19 53                                                 ,22050501   PROVEEDORES NACIONALES        ,22050501  ,PROVEEDORES NACIONALES        ,G-001-00000081581-005,2015/02/19,PROVEEDORES NACIONALE                   ,N-015-00000088862,"184,500.00 ",                  ,"(170,000.00)","184,500.00 "
    900545320     CHANINC INVERSIONES S.A.S.    ,"900,545,320 ",CHANINC INVERSIONES S.A.S.    ,CL 15 19 53                                                 ,22050501   PROVEEDORES NACIONALES        ,22050501  ,PROVEEDORES NACIONALES        ,D-010-00002015003-003,2015/06/15,PROVEEDORES NACIONALE                   ,N-015-00000101382,"100,000.00 ",                  ,"(70,000.00)","100,000.00 "
    900545320     CHANINC INVERSIONES S.A.S.    ,"900,545,320 ",CHANINC INVERSIONES S.A.S.    ,CL 15 19 53                                                 ,22050501   PROVEEDORES NACIONALES        ,22050501  ,PROVEEDORES NACIONALES        ,G-001-00000082262-009,2015/06/15,PROVEEDORES NACIONALE                   ,N-015-00000101571,"115,000.00 ",                  ,"45,000.00 ","115,000.00 "
    900545320     CHANINC INVERSIONES S.A.S.    ,"900,545,320 ",CHANINC INVERSIONES S.A.S.    ,CL 15 19 53                                                 ,22050501   PROVEEDORES NACIONALES        ,22050501  ,PROVEEDORES NACIONALES        ,G-001-00000082262-010,2015/06/15,PROVEEDORES NACIONALE                   ,N-015-00000101382,"150,338.00 ",                  ,"195,338.00 ","150,338.00 "
    900545320     CHANINC INVERSIONES S.A.S.    ,"900,545,320 ",CHANINC INVERSIONES S.A.S.    ,CL 15 19 53                                                 ,22050501   PROVEEDORES NACIONALES        ,22050501  ,PROVEEDORES NACIONALES        ,N-015-00020150765-003,2015/06/16,PROVEEDORES NACIONALE                   ,N-015-00000101571,                  ,"115,000.00 ","80,338.00 ","(115,000.00)"
    900545320     CHANINC INVERSIONES S.A.S.    ,"900,545,320 ",CHANINC INVERSIONES S.A.S.    ,CL 15 19 53                                                 ,22050501   PROVEEDORES NACIONALES        ,22050501  ,PROVEEDORES NACIONALES        ,N-015-00020150765-004,2015/06/16,PROVEEDORES NACIONALE                   ,N-015-00000101382,                  ,"250,338.00 ","(170,000.00)","(250,338.00)"
,,,,Total 22050501   PROVEEDORES NACIONALES        ,,,,,,,"549,838.00 ","549,838.00 ",,"(170,000.00)"
    900545320     CHANINC INVERSIONES S.A.S.    ,"900,545,320 ",CHANINC INVERSIONES S.A.S.    ,CL 15 19 53                                                 ,23640500   RTE. FTE. CREE 0.30%          ,23640500  ,                              ,                     ,          ,                                        ,                 ,                  ,                  ,"(2,760.00)","(2,760.00)"
,,,,Total 23640500   RTE. FTE. CREE 0.30%          ,,,,,,,0.00 ,0.00 ,,"(2,760.00)"
    900545320     CHANINC INVERSIONES S.A.S.    ,"900,545,320 ",CHANINC INVERSIONES S.A.S.    ,CL 15 19 53                                                 ,23654005   COMPRAS GENERAL 2.5% DECLARANT,23654005  ,                              ,                     ,          ,                                        ,                 ,                  ,                  ,"(20,916.00)","(20,916.00)"
,,,,Total 23654005   COMPRAS GENERAL 2.5% DECLARANT,,,,,,,0.00 ,0.00 ,,"(20,916.00)"
    900545979     EL ESTURION S.A.S.            ,"900,545,979 ",EL ESTURION S.A.S.            ,CL 44 58 06                                                 ,23359005   TARJETAS DE CREDITO EMP       ,23359005  ,                              ,                     ,          ,                                        ,                 ,                  ,                  ,0.00 ,0.00 
    900545979     EL ESTURION S.A.S.            ,"900,545,979 ",EL ESTURION S.A.S.            ,CL 44 58 06                                                 ,23359005   TARJETAS DE CREDITO EMP       ,23359005  ,TARJETAS DE CREDITO EMP       ,L-005-00020150170-003,2015/07/04,TARJETAS DE CREDITO                     ,L-005-00020150170,                  ,"488,498.00 ","(488,498.00)","(488,498.00)"
    900545979     EL ESTURION S.A.S.            ,"900,545,979 ",EL ESTURION S.A.S.            ,CL 44 58 06                                                 ,23359005   TARJETAS DE CREDITO EMP       ,23359005  ,TARJETAS DE CREDITO EMP       ,G-001-00000082637-006,2015/08/10,TARJETAS DE CREDITO                     ,L-005-00020150170,"488,498.00 ",                  ,0.00 ,"488,498.00 "
,,,,Total 23359005   TARJETAS DE CREDITO EMP       ,,,,,,,"488,498.00 ","488,498.00 ",,0.00 
    900552234     J.D. IMPORMINING TOOLS I & M S,"900,552,234 ",J.D. IMPORMINING TOOLS I & M S,CR 78 C 42 SUR 38                                           ,14550500   MATERIALES REPUESTOS Y ACDESOR,14550500  ,                              ,                     ,          ,                                        ,                 ,                  ,                  ,0.00 ,0.00 
    900552234     J.D. IMPORMINING TOOLS I & M S,"900,552,234 ",J.D. IMPORMINING TOOLS I & M S,CR 78 C 42 SUR 38                                           ,14550500   MATERIALES REPUESTOS Y ACDESOR,14550500  ,MATERIALES REPUESTOS Y ACDESOR,P-007-00020150003-001,2015/02/06,PICA CILINDRICA REF.                    ,                 ,"1,400,000.00 ",                  ,"1,400,000.00 ","1,400,000.00 "
    900552234     J.D. IMPORMINING TOOLS I & M S,"900,552,234 ",J.D. IMPORMINING TOOLS I & M S,CR 78 C 42 SUR 38                                           ,14550500   MATERIALES REPUESTOS Y ACDESOR,14550500  ,MATERIALES REPUESTOS Y ACDESOR,P-007-00020150003-002,2015/02/06,PISTON BL-40-LA + PAR                   ,                 ,"452,400.00 ",                  ,"1,852,400.00 ","452,400.00 "
    900552234     J.D. IMPORMINING TOOLS I & M S,"900,552,234 ",J.D. IMPORMINING TOOLS I & M S,CR 78 C 42 SUR 38                                           ,14550500   MATERIALES REPUESTOS Y ACDESOR,14550500  ,MATERIALES REPUESTOS Y ACDESOR,P-007-00020150017-001,2015/05/01,PICA CILINDRICA REF.                    ,                 ,"1,120,000.00 ",                  ,"2,972,400.00 ","1,120,000.00 "
    900552234     J.D. IMPORMINING TOOLS I & M S,"900,552,234 ",J.D. IMPORMINING TOOLS I & M S,CR 78 C 42 SUR 38                                           ,14550500   MATERIALES REPUESTOS Y ACDESOR,14550500  ,MATERIALES REPUESTOS Y ACDESOR,P-007-00020150025-001,2015/07/30,MARTILLO PICADOR M37B                   ,                 ,"19,336,968.00 ",                  ,"22,309,368.00 ","19,336,968.00 "
    900552234     J.D. IMPORMINING TOOLS I & M S,"900,552,234 ",J.D. IMPORMINING TOOLS I & M S,CR 78 C 42 SUR 38                                           ,14550500   MATERIALES REPUESTOS Y ACDESOR,14550500  ,MATERIALES REPUESTOS Y ACDESOR,P-007-00020150025-002,2015/07/30,PERA DE LUBRICACION                     ,                 ,"719,998.00 ",                  ,"23,029,366.00 ","719,998.00 "
    900552234     J.D. IMPORMINING TOOLS I & M S,"900,552,234 ",J.D. IMPORMINING TOOLS I & M S,CR 78 C 42 SUR 38                                           ,14550500   MATERIALES REPUESTOS Y ACDESOR,14550500  ,MATERIALES REPUESTOS Y ACDESOR,P-007-00020150025-003,2015/07/30,PICA CILINDRICA REF.                    ,                 ,"1,575,001.00 ",                  ,"24,604,367.00 ","1,575,001.00 "
    900552234     J.D. IMPORMINING TOOLS I & M S,"900,552,234 ",J.D. IMPORMINING TOOLS I & M S,CR 78 C 42 SUR 38                                           ,14550500   MATERIALES REPUESTOS Y ACDESOR,14550500  ,MATERIALES REPUESTOS Y ACDESOR,D-010-00002015004-001,2015/09/28,MATERIALES REPUESTOS                    ,                 ,                  ,"9,668,484.00 ","14,935,883.00 ","(9,668,484.00)"
    900552234     J.D. IMPORMINING TOOLS I & M S,"900,552,234 ",J.D. IMPORMINING TOOLS I & M S,CR 78 C 42 SUR 38                                           ,14550500   MATERIALES REPUESTOS Y ACDESOR,14550500  ,MATERIALES REPUESTOS Y ACDESOR,D-010-00002015004-002,2015/09/28,MATERIALES REPUESTOS                    ,                 ,                  ,"359,999.00 ","14,575,884.00 ","(359,999.00)"
    900552234     J.D. IMPORMINING TOOLS I & M S,"900,552,234 ",J.D. IMPORMINING TOOLS I & M S,CR 78 C 42 SUR 38                                           ,14550500   MATERIALES REPUESTOS Y ACDESOR,14550500  ,MATERIALES REPUESTOS Y ACDESOR,D-010-00002015004-003,2015/09/28,MATERIALES REPUESTOS                    ,                 ,                  ,"787,500.00 ","13,788,384.00 ","(787,500.00)"
    900552234     J.D. IMPORMINING TOOLS I & M S,"900,552,234 ",J.D. IMPORMINING TOOLS I & M S,CR 78 C 42 SUR 38                                           ,14550500   MATERIALES REPUESTOS Y ACDESOR,14550500  ,MATERIALES REPUESTOS Y ACDESOR,P-007-00020150042-001,2015/10/01,MARTILLO PICADOR M37B                   ,                 ,"10,219,587.00 ",                  ,"24,007,971.00 ","10,219,587.00 "
    900552234     J.D. IMPORMINING TOOLS I & M S,"900,552,234 ",J.D. IMPORMINING TOOLS I & M S,CR 78 C 42 SUR 38                                           ,14550500   MATERIALES REPUESTOS Y ACDESOR,14550500  ,MATERIALES REPUESTOS Y ACDESOR,P-007-00020150042-002,2015/10/01,PERA DE LUBRICACION                     ,                 ,"384,839.00 ",                  ,"24,392,810.00 ","384,839.00 "
    900552234     J.D. IMPORMINING TOOLS I & M S,"900,552,234 ",J.D. IMPORMINING TOOLS I & M S,CR 78 C 42 SUR 38                                           ,14550500   MATERIALES REPUESTOS Y ACDESOR,14550500  ,MATERIALES REPUESTOS Y ACDESOR,P-007-00020150042-003,2015/10/01,PICA CILINDRICA REF.                    ,                 ,"834,758.00 ",                  ,"25,227,568.00 ","834,758.00 "
,,,,Total 14550500   MATERIALES REPUESTOS Y ACDESOR,,,,,,,"36,043,551.00 ","10,815,983.00 ",,"25,227,568.00 "
    900552234     J.D. IMPORMINING TOOLS I & M S,"900,552,234 ",J.D. IMPORMINING TOOLS I & M S,CR 78 C 42 SUR 38                                           ,21052500   CHEQUES PENDIENTES DE COBRO   ,21052500  ,                              ,                     ,          ,                                        ,                 ,                  ,                  ,0.00 ,0.00 
    900552234     J.D. IMPORMINING TOOLS I & M S,"900,552,234 ",J.D. IMPORMINING TOOLS I & M S,CR 78 C 42 SUR 38                                           ,21052500   CHEQUES PENDIENTES DE COBRO   ,21052500  ,CHEQUES PENDIENTES DE COBRO   ,L-001-00020150877-014,2015/08/31,CH.  1000                               ,                 ,                  ,"10,815,990.00 ","(10,815,990.00)","(10,815,990.00)"
    900552234     J.D. IMPORMINING TOOLS I & M S,"900,552,234 ",J.D. IMPORMINING TOOLS I & M S,CR 78 C 42 SUR 38                                           ,21052500   CHEQUES PENDIENTES DE COBRO   ,21052500  ,CHEQUES PENDIENTES DE COBRO   ,D-010-00002015004-005,2015/09/28,CH 100                                  ,                 ,"10,815,990.00 ",                  ,0.00 ,"10,815,990.00 "
,,,,Total 21052500   CHEQUES PENDIENTES DE COBRO   ,,,,,,,"10,815,990.00 ","10,815,990.00 ",,0.00 
    900552234     J.D. IMPORMINING TOOLS I & M S,"900,552,234 ",J.D. IMPORMINING TOOLS I & M S,CR 78 C 42 SUR 38                                           ,22050501   PROVEEDORES NACIONALES        ,22050501  ,                              ,                     ,          ,                                        ,                 ,                  ,                  ,0.00 ,0.00 
    900552234     J.D. IMPORMINING TOOLS I & M S,"900,552,234 ",J.D. IMPORMINING TOOLS I & M S,CR 78 C 42 SUR 38                                           ,22050501   PROVEEDORES NACIONALES        ,22050501  ,PROVEEDORES NACIONALES        ,P-007-00020150003-003,2015/02/06,PROVEEDORES NACIONALE                   ,P-007-00000005062,                  ,"1,852,400.00 ","(1,852,400.00)","(1,852,400.00)"
    900552234     J.D. IMPORMINING TOOLS I & M S,"900,552,234 ",J.D. IMPORMINING TOOLS I & M S,CR 78 C 42 SUR 38                                           ,22050501   PROVEEDORES NACIONALES        ,22050501  ,PROVEEDORES NACIONALES        ,L-001-00020150105-001,2015/02/06,PROVEEDORES NACIONALE                   ,P-007-00000005062,"1,852,400.00 ",                  ,0.00 ,"1,852,400.00 "
